개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3010000,3010000-102-2003-00005,20030306,,1,영업/정상,1,영업,,,,,222330080,105.04,100819,서울특별시 중구 신당동 120-4번지 (지하1층) ,"서울특별시 중구 퇴계로 418-1 (신당동,(지하1층))",4577,팡팡노래주점,2018/12/26 16:18,U,2018/12/28 2:40,룸살롱,201533.0274,451450.058,룸살롱,0,0,기타,,상수도전용,,,,,,,,,N,105.04,,,
3010000,3010000-102-1986-02648,19861211,,1,영업/정상,1,영업,,,,,02  32983413,99,100861,서울특별시 중구 충무로2가 60-3 지하1층,"서울특별시 중구 삼일대로 299 (충무로2가, 지하1층)",4537,골드,2022/12/21 16:06,U,2021/11/01 22:03,기타,198911.8064,451032.3161,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-1986-02621,19861112,,1,영업/정상,1,영업,,,,,222342520,110.43,100869,서울특별시 중구 황학동 737-0,서울특별시 중구 퇴계로 423-6 (황학동),4576,스타타임,2022/08/12 14:38,U,2021/12/07 23:04,극장식당,201585.646,451516.9947,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-2003-00008,20030415,,1,영업/정상,1,영업,,,,,222726333,64.35,100230,서울특별시 중구 수표동 11-3번지 (지하1층) ,"서울특별시 중구 을지로11길 29 (수표동,(지하1층))",4543,가자,2019/10/15 13:51,U,2019/10/17 2:40,룸살롱,199111.2743,451713.7062,룸살롱,0,4,,,,,,,,,,,,N,64.35,,,
3010000,3010000-102-2003-00009,20030521,,1,영업/정상,1,영업,,,,,222655949,24.78,100847,서울특별시 중구 을지로3가 291-41번지 (2층) ,"서울특별시 중구 충무로 52-1 (을지로3가,(2층))",4549,아하노래주점,2014/03/18 13:13,I,2018/08/31 23:59,룸살롱,199302.1633,451503.1103,룸살롱,0,0,,,상수도전용,,,,,,,,,N,24.78,,,
3010000,3010000-102-2003-00010,20030603,,1,영업/정상,1,영업,,,,,,76.75,100450,서울특별시 중구 신당동 100-6번지 (2층) ,"서울특별시 중구 퇴계로 406-2 (신당동,(2층))",4577,황제노래클럽,2018/12/31 14:26,U,2019/01/02 2:40,룸살롱,201409.5028,451434.9342,룸살롱,0,1,기타,우수,상수도전용,,,,,,,,,N,76.75,,,
3010000,3010000-102-2005-00015,20051123,,1,영업/정상,1,영업,,,,,222538004,47.01,100013,서울특별시 중구 충무로3가 34-8번지 (지상2층) ,"서울특별시 중구 충무로2길 1 (충무로3가,(지상2층))",4556,사계절,2011/08/29 17:13,I,2018/08/31 23:59,간이주점,199341.1371,451158.1556,간이주점,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,47.01,,,
3010000,3010000-102-2015-00003,20151110,,1,영업/정상,1,영업,,,,,,92.38,100080,서울특별시 중구 북창동 103-2번지 2층 ,"서울특별시 중구 세종대로12길 25 (북창동, 2층)",4526,수,2019/03/22 9:54,U,2019/03/24 2:40,노래클럽,197967.6984,451078.8212,노래클럽,,,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,92.38,,,
3010000,3010000-102-2008-00001,20080103,,1,영업/정상,1,영업,,,,,222743378,93.45,100013,서울특별시 중구 충무로3가 56-1 (지상3층) ,"서울특별시 중구 수표로6길 32 (충무로3가,(지상3층))",4554,썸노래짱,2020/06/25 11:17,U,2020/06/27 2:40,룸살롱,199229.9205,451163.7958,룸살롱,,,,,,,,,,,,,,N,93.45,,,
3010000,3010000-102-2020-00002,20200709,,1,영업/정상,1,영업,,,,,,83.7,100869,서울특별시 중구 황학동 371-38 신라여관 ,"서울특별시 중구 퇴계로83길 12-16, 2층 (황학동)",4576,구찌,2020/07/09 15:57,I,2020/07/11 0:23,룸살롱,201596.0808,451564.7778,룸살롱,,,기타,,,,,,,,,,,N,83.7,,,
3010000,3010000-102-2021-00001,20210126,,1,영업/정상,1,영업,,,,,,85.95,100013,서울특별시 중구 충무로3가 28-2 ,"서울특별시 중구 수표로6길 37-1, 2층 (충무로3가)",4555,찐노래,2021/01/25 17:58,I,2021/01/27 0:23,노래클럽,199268.7785,451180.5365,노래클럽,1,,기타,기타,상수도전용,,,,,,,,,Y,85.95,,,
3150000,3150000-102-1989-00795,19891213,,3,폐업,2,폐업,20110406,,,,226062005,547.13,157928,서울특별시 강서구 화곡동 1107-2번지 (지하 1층~2층) ,,,토탈노래바,2010/03/15 11:58,I,2018/08/31 23:59,룸살롱,187030.426,450310.2775,룸살롱,,,,,,,,,,,,,,N,547.13,,,
3010000,3010000-102-1973-02572,19730824,,1,영업/정상,1,영업,,,,,222521188,98.17,100879,서울특별시 중구 흥인동 15-0 ,서울특별시 중구 퇴계로 417 (흥인동),4570,성동차차차,2021/02/01 10:16,U,2021/02/03 2:40,스텐드바,201503.8491,451514.0405,스텐드바,0,0,기타,기타,상수도전용,,,,,,,,,N,98.17,,,
3010000,3010000-102-2009-00005,20090804,,1,영업/정상,1,영업,,,,,,76.71,100869,서울특별시 중구 황학동 703-1번지 (지층1) ,"서울특별시 중구 퇴계로 439-6 (황학동,(지층1))",4576,황제,2009/08/04 11:54,I,2018/08/31 23:59,기타,201762.7658,451528.7024,기타,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,76.71,,,
3010000,3010000-102-1984-02518,19840927,,1,영업/정상,1,영업,,,,,222726188,142.28,100862,서울특별시 중구 충무로4가 155-2 ,서울특별시 중구 퇴계로37길 22 (충무로4가),4557,뉴리멤버,2021/02/01 10:14,U,2021/02/03 2:40,룸살롱,199374.9445,451101.6226,룸살롱,1,6,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,142.28,,,
3010000,3010000-102-2001-13670,20010523,,1,영업/정상,1,영업,,,,,237895818,75.63,100080,서울특별시 중구 북창동 98-0번지 ,서울특별시 중구 남대문로1길 26 (북창동),4526,엔에스,2019/01/16 15:10,U,2019/01/18 2:40,노래클럽,197945.8254,451102.6517,노래클럽,,,,,,,,,,,,,,N,75.63,,,
3010000,3010000-102-2001-13826,20010821,,1,영업/정상,1,영업,,,,,02 7764463,66.06,100800,서울특별시 중구 남대문로5가 63-20번지 1층 ,"서울특별시 중구 세종대로 7 (남대문로5가, 1층)",4512,술먹는 하마 노래바,2017/08/11 17:31,I,2018/08/31 23:59,룸살롱,197519.4805,450619.071,룸살롱,,,,,,,,,,,,,,N,66.06,,,
3010000,3010000-102-2001-13825,20010824,,1,영업/정상,1,영업,,,,,02 7759421,92.5,100094,서울특별시 중구 남대문로4가 3-13 ,서울특별시 중구 남대문로 16 (남대문로4가),4529,황제노래터유흥주점,2021/02/01 10:13,U,2021/02/03 2:40,룸살롱,197945.3755,450937.1058,룸살롱,0,0,,,상수도전용,,,,,,,,,N,92.5,,,
3010000,3010000-102-2001-13976,20011011,,1,영업/정상,1,영업,,,,,222654046,93.8,100862,서울특별시 중구 충무로4가 130-3번지 외1(지상2층) ,"서울특별시 중구 충무로2길 34-1 (충무로4가,외1(지상2층))",4557,머무는곳,2010/11/15 11:09,I,2018/08/31 23:59,룸살롱,199489.1793,451106.9518,룸살롱,0,0,,,상수도전용,,,,,,,,,N,93.8,,,
3010000,3010000-102-2001-13979,20011023,,1,영업/정상,1,영업,,,,,222685935,98.81,100300,서울특별시 중구 초동 19-9 ,서울특별시 중구 을지로14길 27 (초동),4550,퇴근길노래주점짱,2021/02/01 10:10,U,2021/02/03 2:40,룸살롱,199247.6529,451416.8542,룸살롱,0,0,,,,,,,,,,,,N,98.81,,,
3010000,3010000-102-2005-00003,20050217,,1,영업/정상,1,영업,,,,,02 7796645,71.98,100800,서울특별시 중구 남대문로5가 6-10번지 (지상2층) ,"서울특별시 중구 세종대로1길 6 (남대문로5가,(지상2층))",4512,노래타운,2014/05/02 13:20,I,2018/08/31 23:59,룸살롱,197545.467,450663.3209,룸살롱,,,,,,,,,,,,,,N,71.98,,,
3010000,3010000-102-2001-13879,20010906,,1,영업/정상,1,영업,,,,,02  22656866,74.89,100863,서울특별시 중구 충무로4가 29-3,서울특별시 중구 퇴계로41길 13 (충무로4가),4556,도레미노래광장,2022/11/01 14:48,U,2021/11/01 0:03,룸살롱,199541.8713,451126.308,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-2005-00007,20050706,,1,영업/정상,1,영업,,,,,222787004,98.34,100281,서울특별시 중구 인현동1가 87-18 (지하1층) ,"서울특별시 중구 마른내로 58 (인현동1가,(지하1층))",4556,명보,2021/04/05 13:13,U,2021/04/07 2:40,기타,199419.6437,451319.5517,기타,,,,,,,,,,,,,,N,98.34,,,
3010000,3010000-102-2005-00008,20050720,,1,영업/정상,1,영업,,,,,222748850,39.67,100300,서울특별시 중구 초동 41-2 2층 ,"서울특별시 중구 충무로 32, 2층 (초동)",4556,뉴스타,2021/10/25 13:49,U,2021/10/27 2:40,룸살롱,199317.3623,451297.524,룸살롱,0,0,,,상수도전용,,,,,,,,,N,39.67,,,
3010000,3010000-102-2005-00009,20050804,,1,영업/정상,1,영업,,,,,222721452,64.71,100863,서울특별시 중구 충무로4가 28-3번지 (지상1층) ,,,남산,2014/03/04 10:29,I,2018/08/31 23:59,기타,199528.4791,451130.4988,기타,0,0,,,상수도전용,,,,,,,,,N,64.71,,,
3010000,3010000-102-2005-00010,20050812,,1,영업/정상,1,영업,,,,,222757770,52.27,100411,서울특별시 중구 광희동1가 188-4번지 (지하1층) ,"서울특별시 중구 마른내로 165 (광희동1가,(지하1층))",4561,황제노래광장,2005/08/12 0:00,I,2018/08/31 23:59,룸살롱,200497.2121,451372.1816,룸살롱,0,0,,,상수도전용,,,,,,,,,N,52.27,,,
3010000,3010000-102-2002-00047,20021014,,1,영업/정상,1,영업,,,,,222631916,89.6,100013,서울특별시 중구 충무로3가 59-10번지 (지하1층) ,"서울특별시 중구 수표로2길 7 (충무로3가,(지하1층))",4554,겔럭시,2020/06/09 15:12,U,2020/06/11 2:40,룸살롱,199127.5345,451102.6862,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,89.6,,,
3010000,3010000-102-2002-00050,20021101,,1,영업/정상,1,영업,,,,,02 7787110,92.38,100874,서울특별시 중구 회현동1가 202-5번지 (지하1층) ,"서울특별시 중구 남대문시장길 73-3 (회현동1가,(지하1층))",4529,황제노래,2020/05/29 11:34,U,2020/05/31 2:40,룸살롱,198162.2112,450968.5355,룸살롱,0,0,기타,,상수도전용,,,,,,,,,N,92.38,,,
3010000,3010000-102-2002-00053,20021127,,1,영업/정상,1,영업,,,,,222699855,46.5,100863,서울특별시 중구 충무로4가 26번지 2층 ,"서울특별시 중구 마른내로6길 37, 2층 (충무로4가)",4556,인현주점,2012/03/21 15:52,I,2018/08/31 23:59,룸살롱,199514.882,451135.5725,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,46.5,,,
3010000,3010000-102-2002-00054,20021130,,1,영업/정상,1,영업,,,,,2,179,100861,서울특별시 중구 충무로2가 50-5번지 (지하1층) ,,,쌍떼,2018/04/25 14:55,I,2018/08/31 23:59,룸살롱,199037.8253,451103.6808,룸살롱,1,4,유흥업소밀집지역,우수,상수도전용,,,,,,,,,N,179,,,
3010000,3010000-102-2002-00059,20021218,,1,영업/정상,1,영업,,,,,222731711,98.66,100411,서울특별시 중구 광희동1가 45-0번지 (지하1층) ,"서울특별시 중구 을지로40길 18 (광희동1가,(지하1층))",4561,환영노래터,2016/04/27 16:00,I,2018/08/31 23:59,룸살롱,200304.8355,451520.4342,룸살롱,,,,,,,,,,,,,,N,98.66,,,
3010000,3010000-102-2003-00002,20030107,,1,영업/정상,1,영업,,,,,222793225,57.64,100310,서울특별시 중구 오장동 148-1번지 (2층) ,"서울특별시 중구 을지로36길 40 (오장동,(2층))",4547,파티노래짱주점,2016/04/28 14:30,I,2018/08/31 23:59,간이주점,200066.9845,451406.737,간이주점,,,,,,,,,,,,,,N,57.64,,,
3010000,3010000-102-1985-02582,19850125,,1,영업/정상,1,영업,,,,,222381349,51.29,100450,서울특별시 중구 신당동 100-7번지 1층 ,"서울특별시 중구 퇴계로78길 6 (신당동, 1층)",4577,쌍쌍파티,2020/05/07 15:06,U,2020/05/09 2:40,룸살롱,201409.5386,451421.1355,룸살롱,,,,,,,,,,,,,,N,51.29,,,
3010000,3010000-102-2004-00006,20040622,,1,영업/정상,1,영업,,,,,222343240,85.01,100880,서울특별시 중구 흥인동 111 (지하1층) ,"서울특별시 중구 다산로 255 (흥인동,(지하1층))",4569,비양카노래타운,2020/08/11 17:35,U,2020/08/13 2:40,룸살롱,201336.0897,451505.7333,룸살롱,,,,,,,,,,,,,,N,85.01,,,
3010000,3010000-102-2004-00011,20041007,,1,영업/정상,1,영업,,,,,222685911,70.08,100013,서울특별시 중구 충무로3가 35-3번지 외 1필지 (지상2층) ,"서울특별시 중구 충무로2길 6 (충무로3가,외 1필지 (지상2층))",4557,차차차노래터,2006/10/02 0:00,I,2018/08/31 23:59,기타,199352.4325,451134.7014,기타,,,,,상수도전용,,,,,,,,,N,70.08,,,
3010000,3010000-102-2004-00013,20041018,,1,영업/정상,1,영업,,,,,,188.19,100080,서울특별시 중구 북창동 82 (지하1층) ,"서울특별시 중구 세종대로14길 26 (북창동,(지하1층))",4526,블링블링,2021/11/03 17:26,U,2021/11/05 2:40,룸살롱,197996.1588,451158.7589,룸살롱,,,,,,,,,,,,,,N,188.19,,,
3010000,3010000-102-2004-00014,20041019,,1,영업/정상,1,영업,,,,,02 7783566,88.94,100814,서울특별시 중구 서소문동 90번지 외3필지(지하1층) ,"서울특별시 중구 서소문로 130 (서소문동,외3필지(지하1층))",4514,앵콜노래바,2019/02/22 16:17,U,2019/02/24 2:40,룸살롱,197772.4785,451236.8393,룸살롱,,,,,,,,,,,,,,N,88.94,,,
3010000,3010000-102-2004-00005,20040528,,1,영업/정상,1,영업,,,,,02  22791052,73.45,100411,서울특별시 중구 광희동1가 38-1 (지하1층),"서울특별시 중구 을지로38길 11 (광희동1가,(지하1층))",4561,나이스클럽(Nice club),2022/10/19 17:10,U,2021/10/30 22:01,기타,200271.3984,451530.9771,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-1974-02681,19740331,,1,영업/정상,1,영업,,,,,02 2656131,483.5,100195,서울특별시 중구 을지로5가 133-1번지 ,서울특별시 중구 을지로38길 20 (을지로5가),4561,천지호텔나이트캬바레,2009/05/20 15:54,I,2018/08/31 23:59,카바레,200225.9831,451511.2628,카바레,0,0,기타,기타,상수도전용,,,,,,,,,N,483.5,,,
3010000,3010000-102-2005-00011,20050817,,1,영업/정상,1,영업,,,,,222738172,82,100013,서울특별시 중구 충무로3가 36-4 (지상2층),"서울특별시 중구 충무로2길 2 (충무로3가,(지상2층))",4557,리코 타운,2022/09/14 14:49,U,2021/12/08 23:07,기타,199342.4446,451137.088,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-1974-02486,19740331,,1,영업/정상,1,영업,,,,,02 7774107,98.84,100180,서울특별시 중구 다동 117번지 지하1층 ,"서울특별시 중구 남대문로9길 12 (다동,지하1층)",4522,오렌지노래방주점,2018/06/05 11:55,I,2018/08/31 23:59,룸살롱,198319.0072,451622.5063,룸살롱,,,,,,,,,,,,,,N,98.84,,,
3010000,3010000-102-2003-00004,20030220,,1,영업/정상,1,영업,,,,,222669564,142.08,100330,서울특별시 중구 주교동 43-25번지 지하1층 ,"서울특별시 중구 창경궁로8길 24 (주교동, 지하1층)",4546,삼바노래터,2016/11/16 14:29,I,2018/08/31 23:59,룸살롱,199893.2289,451824.9473,룸살롱,,,,,,,,,,,,,,N,142.08,,,
3010000,3010000-102-2011-00007,20110708,,1,영업/정상,1,영업,,,,,,98.66,100013,서울특별시 중구 충무로3가 59-11번지 2층 ,"서울특별시 중구 수표로2길 5 (충무로3가, 2층)",4554,비타민노래카페,2018/07/03 15:24,I,2018/08/31 23:59,기타,199119.114,451114.4484,기타,,,,,,,,,,,,,,N,98.66,,,
3010000,3010000-102-2012-00001,20120220,,1,영업/정상,1,영업,,,,,,82.96,100013,서울특별시 중구 충무로3가 33-1 ,"서울특별시 중구 충무로 20-1, 지하1층 (충무로3가)",4556,수노래,2022/01/28 10:32,U,2022/01/30 2:40,간이주점,199333.5264,451192.1616,간이주점,,,,,,,,,,,,,,N,82.96,,,
3010000,3010000-102-2012-00002,20120404,,1,영업/정상,1,영업,,,,,,94.79,100300,서울특별시 중구 초동 53-20번지 지상 3층 ,"서울특별시 중구 마른내로2길 25-1 (초동, 지상 3층)",4555,원투쓰리노래크럽,2014/10/13 9:01,I,2018/08/31 23:59,간이주점,199203.7274,451223.1966,간이주점,,,,,,,,,,,,,,N,94.79,,,
3010000,3010000-102-2012-00003,20120504,,1,영업/정상,1,영업,,,,,,97.37,100300,서울특별시 중구 초동 107-5번지 지상3층 ,서울특별시 중구 을지로12길 29 (초동),4550,시크릿,2016/03/23 15:25,I,2018/08/31 23:59,룸살롱,199122.2527,451406.2876,룸살롱,,,,,,,,,,,,,,N,97.37,,,
3010000,3010000-102-2012-00004,20120618,,1,영업/정상,1,영업,,,,,,90.69,100080,서울특별시 중구 북창동 71-2번지 삼영빌딩 3층 ,"서울특별시 중구 남대문로1길 30, 북창동동 (북창동, 삼영빌딩 3층)",4526,멜로디,2017/10/23 15:38,I,2018/08/31 23:59,룸살롱,197945.5493,451122.4688,룸살롱,,,,,,,,,,,,,,N,90.69,,,
3010000,3010000-102-2012-00005,20121108,,1,영업/정상,1,영업,,,,,,92.04,100411,서울특별시 중구 광희동1가 182-39 지상2층 ,"서울특별시 중구 마른내로 167-42 (광희동1가, 지상2층)",4561,히든싱어 노래빠,2021/02/01 10:19,U,2021/02/03 2:40,룸살롱,200525.4757,451430.6124,룸살롱,,,,,,,,,,,,,,N,92.04,,,
3010000,3010000-102-2013-00002,20130917,,1,영업/정상,1,영업,,,,,,39.6,100847,서울특별시 중구 을지로3가 291-40번지 지상2층 ,"서울특별시 중구 충무로 52 (을지로3가, 지상2층)",4549,아하미인,2013/09/17 10:58,I,2018/08/31 23:59,기타,199303.3043,451498.0503,기타,,,,,,,,,,,,,,N,39.6,,,
3010000,3010000-102-1985-02612,19850822,,1,영업/정상,1,영업,,,,,222663393,108.23,100846,서울특별시 중구 을지로3가 296-11번지 ,서울특별시 중구 을지로14길 13 (을지로3가),4550,스타,2012/06/25 17:25,I,2018/08/31 23:59,룸살롱,199247.5208,451490.6847,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,108.23,,,
3010000,3010000-102-1975-02553,19750626,,1,영업/정상,1,영업,,,,,02 7761238,185.24,100861,서울특별시 중구 충무로2가 60-3번지 지하1층 ,"서울특별시 중구 삼일대로 299, 지하1층 (충무로2가)",4537,세븐,2018/05/09 11:32,I,2018/08/31 23:59,비어(바)살롱,198911.8064,451032.3161,비어(바)살롱,,,,,,,,,,,,,,N,185.24,,,
3010000,3010000-102-2003-00012,20030613,,1,영업/정상,1,영업,,,,,02 7531070,92,100800,서울특별시 중구 남대문로5가 17-3번지 (지하1층) ,"서울특별시 중구 세종대로 22 (남대문로5가,(지하1층))",4527,S(에스)노래바,2016/04/19 10:02,I,2018/08/31 23:59,룸살롱,197663.3679,450691.4042,룸살롱,0,0,,,상수도전용,,,,,,,,,N,92,,,
3010000,3010000-102-2003-00013,20030619,,1,영업/정상,1,영업,,,,,222622272,64.95,100863,서울특별시 중구 충무로4가 24-6번지 (지상2층) ,"서울특별시 중구 충무로2길 35 (충무로4가,(지상2층))",4556,백궁노래주점,2014/07/01 16:38,I,2018/08/31 23:59,룸살롱,199499.7762,451127.1666,룸살롱,,,,,,,,,,,,,,N,64.95,,,
3010000,3010000-102-2011-00002,20110422,,1,영업/정상,1,영업,,,,,222698804,100.89,100300,서울특별시 중구 초동 70-8 ,서울특별시 중구 마른내로2길 6 (초동),4555,Seven 노래빠,2021/12/27 17:34,U,2021/12/29 2:40,기타,199257.1139,451318.6552,기타,0,0,,,,0,0,0,0,0,,0,0,N,100.89,,,
3010000,3010000-102-2011-00003,20110504,,1,영업/정상,1,영업,,,,,02741 5120,90,100800,서울특별시 중구 남대문로5가 63-9 지하1층 ,"서울특별시 중구 세종대로 3-1 (남대문로5가,지하1층)",4512,쎄시봉,2020/09/23 15:15,U,2020/09/25 2:40,룸살롱,197497.2271,450603.6043,룸살롱,,,,,,,,,,,,,,N,90,,,
3010000,3010000-102-2011-00005,20110704,,1,영업/정상,1,영업,,,,,,42.2,100013,서울특별시 중구 충무로3가 25-2 지하1층 ,"서울특별시 중구 수표로6길 25-1 (충무로3가,지하1층)",4555,굿모닝,2021/04/16 14:08,U,2021/04/18 2:40,기타,199216.2606,451202.9019,기타,,,,,,,,,,,,,,N,42.2,,,
3010000,3010000-102-2011-00006,20110920,,3,폐업,2,폐업,20221005,,,,,98.35,100196,서울특별시 중구 을지로6가 23 타임케슬 오피스텔 B102호,"서울특별시 중구 을지로 254 (을지로6가, 타임캐슬 오피스텔 B102호)",4561,나가수노래타운,2022/10/24 10:41,U,2021/10/30 22:06,룸살롱,200488.7712,451524.8783,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-2003-00017,20030917,,1,영업/정상,1,영업,,,,,222737372,96.96,100411,서울특별시 중구 광희동1가 191 (지하1층),"서울특별시 중구 마른내로 167-1 (광희동1가,(지하1층))",4561,당구장,2022/07/06 16:15,U,2021/12/07 0:08,룸살롱,200526.2174,451373.8233,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-2013-00001,20130218,,1,영업/정상,1,영업,,,,,,86.35,100013,서울특별시 중구 충무로3가 59-6 지하1층,"서울특별시 중구 수표로2길 15 (충무로3가, 지하1층)",4554,블랙,2022/08/05 13:12,U,2021/12/08 0:07,기타,199164.3509,451104.739,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-2003-00016,20030909,,3,폐업,2,폐업,20220930,,,,222659853,36.4,100411,서울특별시 중구 광희동1가 189-2 지상2층,"서울특별시 중구 마른내로 165-1 (광희동1가,지상2층)",4561,바나나노래하는곳,2022/09/30 14:50,U,2021/10/31 0:02,룸살롱,200505.5608,451371.4501,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-2009-00010,20091208,,1,영업/정상,1,영업,,,,,,62,100869,서울특별시 중구 황학동 732 2층 ,"서울특별시 중구 퇴계로 427-2, 2층 (황학동)",4576,하트노래짱,2022/02/08 13:18,U,2022/02/10 2:40,기타,201624.7917,451518.8435,기타,1,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,62,,,
